id,connection_strength,time_delay
1,0.5,1.48474195966
2,0.5,1.48474195966
3,0.5,1.35459313936
4,0.5,1.35459313936
5,0.5,1.32769340964
6,0.5,1.32769340964
7,0.5,1.2842253932
8,0.5,1.2842253932
9,0.5,1.30433001186
10,0.5,1.30433001186
11,0.5,1.28670956241
12,0.5,1.28670956241
13,0.5,1.42284360811
14,0.5,1.42284360811
15,0.5,1.6472614081
16,0.5,1.6472614081
17,0.5,1.31326688041
18,0.5,1.31326688041
19,0.5,1.35703904498
20,0.5,1.35703904498
21,0.5,1.55089732609
22,0.5,1.55089732609
23,0.5,1.32014135263
24,0.5,1.32014135263
25,0.5,1.22912461489
26,0.5,1.22912461489
27,0.5,1.36233508432
28,0.5,1.36233508432
29,0.5,1.3041563251
30,0.5,1.3041563251
31,0.5,1.34458123687
32,0.5,1.34458123687
33,0.5,1.70643617969
34,0.5,1.70643617969
35,0.5,1.26965911049
36,0.5,1.26965911049
37,0.5,1.33169356156
38,0.5,1.33169356156
39,0.5,1.46503143112
40,0.5,1.46503143112
41,0.5,1.26026109463
42,0.5,1.26026109463
43,0.5,1.27579937917
44,0.5,1.27579937917
45,0.5,1.55436509277
46,0.5,1.55436509277
47,0.5,1.36289767212
48,0.5,1.36289767212
49,0.5,1.41509319478
50,0.5,1.41509319478
51,0.5,1.46447261123
52,0.5,1.46447261123
53,0.5,1.48780180496
54,0.5,1.48780180496
55,0.5,1.43974011859
56,0.5,1.43974011859
57,0.5,1.22730217056
58,0.5,1.22730217056
59,0.5,1.32259894061
60,0.5,1.32259894061
61,0.5,1.33072471615
62,0.5,1.33072471615
63,0.5,1.60434483472
64,0.5,1.60434483472
65,0.5,1.42918613242
66,0.5,1.42918613242
67,0.5,1.5486936124
68,0.5,1.5486936124
69,0.5,1.30785064056
70,0.5,1.30785064056
71,0.5,1.44555189209
72,0.5,1.44555189209
73,0.5,1.51938040823
74,0.5,1.51938040823
75,0.5,1.21682221268
76,0.5,1.21682221268
77,0.5,1.28642726283
78,0.5,1.28642726283
79,0.5,1.45427604818
80,0.5,1.45427604818
81,0.5,1.31308851232
82,0.5,1.31308851232
83,0.5,1.30125070085
84,0.5,1.30125070085
85,0.5,1.26145591888
86,0.5,1.26145591888
87,0.5,1.22873314713
88,0.5,1.22873314713
89,0.5,1.37293231632
90,0.5,1.37293231632
91,0.5,1.38649887324
92,0.5,1.38649887324
93,0.5,1.29006089152
94,0.5,1.29006089152
95,0.5,1.36549913688
96,0.5,1.36549913688
97,0.5,1.26043477417
98,0.5,1.26043477417
99,0.5,1.41444252515
100,0.5,1.41444252515
101,0.5,1.20558725401
102,0.5,1.20558725401
103,0.5,1.31093777424
104,0.5,1.31093777424
105,0.5,1.32057332762
106,0.5,1.32057332762
107,0.5,1.52477545489
108,0.5,1.52477545489
109,0.5,1.34319256863
110,0.5,1.34319256863
111,0.5,1.44897738293
112,0.5,1.44897738293
113,0.5,1.37861794393
114,0.5,1.37861794393
115,0.5,1.39830259263
116,0.5,1.39830259263
117,0.5,1.24598465855
118,0.5,1.24598465855
119,0.5,1.27898846383
120,0.5,1.27898846383
121,0.5,1.22960313316
122,0.5,1.22960313316
123,0.5,1.58178063946
124,0.5,1.58178063946
125,0.5,2.08058336317
126,0.5,2.08058336317
127,0.5,1.39464716818
128,0.5,1.39464716818
129,0.5,1.5942725257
130,0.5,1.5942725257
131,0.5,1.23491990276
132,0.5,1.23491990276
133,0.5,1.4395157768
134,0.5,1.4395157768
135,0.5,1.28736244109
136,0.5,1.28736244109
137,0.5,1.30745146766
138,0.5,1.30745146766
139,0.5,1.37337798944
140,0.5,1.37337798944
141,0.5,1.44780436774
142,0.5,1.44780436774
143,0.5,1.31818379242
144,0.5,1.31818379242
145,0.5,1.35298737468
146,0.5,1.35298737468
147,0.5,1.3018552253
148,0.5,1.3018552253
149,0.5,1.27890822356
150,0.5,1.27890822356
151,0.5,1.52918152106
152,0.5,1.52918152106
153,0.5,1.45251547652
154,0.5,1.45251547652
155,0.5,1.31943758069
156,0.5,1.31943758069
157,0.5,1.25043717674
158,0.5,1.25043717674
159,0.5,1.34268204896
160,0.5,1.34268204896
161,0.5,1.28203900458
162,0.5,1.28203900458
163,0.5,1.56164195738
164,0.5,1.56164195738
165,0.5,1.32116448738
166,0.5,1.32116448738
167,0.5,1.45497052128
168,0.5,1.45497052128
169,0.5,1.24055747184
170,0.5,1.24055747184
171,0.5,1.85737681117
172,0.5,1.85737681117
173,0.5,1.45276427736
174,0.5,1.45276427736
175,0.5,1.5805822829
