id,from_node_id,to_node_id,status
1,179,154,1
2,154,179,1
3,179,180,1
4,180,179,1
5,179,204,1
6,204,179,1
7,179,178,1
8,178,179,1
9,410,411,1
10,411,410,1
11,410,409,1
12,409,410,1
13,410,435,1
14,435,410,1
15,410,385,1
16,385,410,1
17,480,481,1
18,481,480,1
19,480,455,1
20,455,480,1
21,480,479,1
22,479,480,1
23,446,447,1
24,447,446,1
25,446,445,1
26,445,446,1
27,446,471,1
28,471,446,1
29,446,421,1
30,421,446,1
31,470,471,1
32,471,470,1
33,470,445,1
34,445,470,1
35,470,495,1
36,495,470,1
37,470,469,1
38,469,470,1
39,206,207,1
40,207,206,1
41,206,231,1
42,231,206,1
43,206,181,1
44,181,206,1
45,206,205,1
46,205,206,1
47,226,251,1
48,251,226,1
49,226,201,1
50,201,226,1
51,226,227,1
52,227,226,1
53,258,283,1
54,283,258,1
55,258,257,1
56,257,258,1
57,258,259,1
58,259,258,1
59,258,233,1
60,233,258,1
61,298,299,1
62,299,298,1
63,298,273,1
64,273,298,1
65,298,323,1
66,323,298,1
67,298,297,1
68,297,298,1
69,18,17,1
70,17,18,1
71,18,43,1
72,43,18,1
73,18,19,1
74,19,18,1
75,352,327,1
76,327,352,1
77,352,353,1
78,353,352,1
79,352,351,1
80,351,352,1
81,352,377,1
82,377,352,1
83,318,343,1
84,343,318,1
85,318,319,1
86,319,318,1
87,318,293,1
88,293,318,1
89,318,317,1
90,317,318,1
91,380,355,1
92,355,380,1
93,380,381,1
94,381,380,1
95,380,379,1
96,379,380,1
97,380,405,1
98,405,380,1
99,346,371,1
100,371,346,1
101,346,321,1
102,321,346,1
103,346,347,1
104,347,346,1
105,346,345,1
106,345,346,1
107,78,103,1
108,103,78,1
109,78,77,1
110,77,78,1
111,78,79,1
112,79,78,1
113,78,53,1
114,53,78,1
115,106,107,1
116,107,106,1
117,106,105,1
118,105,106,1
119,106,131,1
120,131,106,1
121,106,81,1
122,81,106,1
123,150,149,1
124,149,150,1
125,150,175,1
126,175,150,1
127,150,125,1
128,125,150,1
129,401,402,1
130,402,401,1
131,401,426,1
132,426,401,1
133,401,376,1
134,376,401,1
135,174,175,1
136,175,174,1
137,174,149,1
138,149,174,1
139,174,199,1
140,199,174,1
141,174,173,1
142,173,174,1
143,489,464,1
144,464,489,1
145,489,488,1
146,488,489,1
147,489,490,1
148,490,489,1
149,439,440,1
150,440,439,1
151,439,464,1
152,464,439,1
153,439,414,1
154,414,439,1
155,439,438,1
156,438,439,1
157,198,223,1
158,223,198,1
159,198,197,1
160,197,198,1
161,198,199,1
162,199,198,1
163,198,173,1
164,173,198,1
165,461,436,1
166,436,461,1
167,461,486,1
168,486,461,1
169,461,462,1
170,462,461,1
171,461,460,1
172,460,461,1
173,213,188,1
174,188,213,1
175,213,212,1
176,212,213,1
177,213,214,1
178,214,213,1
179,213,238,1
180,238,213,1
181,235,210,1
182,210,235,1
183,235,236,1
184,236,235,1
185,235,234,1
186,234,235,1
187,235,260,1
188,260,235,1
189,265,266,1
190,266,265,1
191,265,264,1
192,264,265,1
193,265,240,1
194,240,265,1
195,265,290,1
196,290,265,1
197,219,244,1
198,244,219,1
199,219,218,1
200,218,219,1
201,219,220,1
202,220,219,1
203,219,194,1
204,194,219,1
205,291,266,1
206,266,291,1
207,291,292,1
208,292,291,1
209,291,316,1
210,316,291,1
211,291,290,1
212,290,291,1
213,245,244,1
214,244,245,1
215,245,220,1
216,220,245,1
217,245,270,1
218,270,245,1
219,245,246,1
220,246,245,1
