id,connection_strength,time_delay
1,0.5,1.26128166868
2,0.5,1.26128166868
3,0.5,1.45070437948
4,0.5,1.45070437948
5,0.5,1.28245851213
6,0.5,1.28245851213
7,0.5,1.33446049949
8,0.5,1.33446049949
9,0.5,1.25848579658
10,0.5,1.25848579658
11,0.5,1.32836684728
12,0.5,1.32836684728
13,0.5,1.22116608535
14,0.5,1.22116608535
15,0.5,1.36091629426
16,0.5,1.36091629426
17,0.5,1.24472688349
18,0.5,1.24472688349
19,0.5,1.36820430147
20,0.5,1.36820430147
21,0.5,1.50003411106
22,0.5,1.50003411106
23,0.5,1.4374315564
24,0.5,1.4374315564
25,0.5,1.37821915652
26,0.5,1.37821915652
27,0.5,1.38340405397
28,0.5,1.38340405397
29,0.5,1.22319940365
30,0.5,1.22319940365
31,0.5,1.28503042661
32,0.5,1.28503042661
33,0.5,1.45662568578
34,0.5,1.45662568578
35,0.5,1.28203947713
36,0.5,1.28203947713
37,0.5,1.49408939061
38,0.5,1.49408939061
39,0.5,1.39556170123
40,0.5,1.39556170123
41,0.5,1.37017073583
42,0.5,1.37017073583
43,0.5,1.54098010689
44,0.5,1.54098010689
45,0.5,1.55687645455
46,0.5,1.55687645455
47,0.5,1.39666385954
48,0.5,1.39666385954
49,0.5,1.50954080949
50,0.5,1.50954080949
51,0.5,1.66019825724
52,0.5,1.66019825724
53,0.5,1.373914068
54,0.5,1.373914068
55,0.5,1.28735371989
56,0.5,1.28735371989
57,0.5,1.2693477976
58,0.5,1.2693477976
59,0.5,1.33237649164
60,0.5,1.33237649164
61,0.5,1.59794781009
62,0.5,1.59794781009
63,0.5,1.43006642504
64,0.5,1.43006642504
65,0.5,1.44799525438
66,0.5,1.44799525438
67,0.5,1.35133987362
68,0.5,1.35133987362
69,0.5,1.39517908636
70,0.5,1.39517908636
71,0.5,1.36957893329
72,0.5,1.36957893329
73,0.5,1.21173031043
74,0.5,1.21173031043
75,0.5,1.29919930622
76,0.5,1.29919930622
77,0.5,1.26195774384
78,0.5,1.26195774384
79,0.5,1.30489359365
80,0.5,1.30489359365
81,0.5,1.30424250645
82,0.5,1.30424250645
83,0.5,1.397366602
