id,connection_strength,time_delay
1,0.5,1.32530620939
2,0.5,1.32530620939
3,0.5,1.47607209609
4,0.5,1.47607209609
5,0.5,1.28170419675
6,0.5,1.28170419675
7,0.5,1.28448194548
8,0.5,1.28448194548
9,0.5,1.27805342455
10,0.5,1.27805342455
11,0.5,1.42958858316
12,0.5,1.42958858316
13,0.5,1.53480962008
14,0.5,1.53480962008
15,0.5,1.34799512358
16,0.5,1.34799512358
17,0.5,1.31897909471
18,0.5,1.31897909471
19,0.5,1.56396806503
20,0.5,1.56396806503
21,0.5,1.24854686565
22,0.5,1.24854686565
23,0.5,1.28871942501
24,0.5,1.28871942501
25,0.5,1.3494590881
26,0.5,1.3494590881
27,0.5,1.37646592974
28,0.5,1.37646592974
29,0.5,1.2831013214
30,0.5,1.2831013214
31,0.5,1.44074624429
32,0.5,1.44074624429
33,0.5,1.53496316407
34,0.5,1.53496316407
35,0.5,1.27461903863
36,0.5,1.27461903863
37,0.5,1.49763958198
38,0.5,1.49763958198
39,0.5,1.41116644897
40,0.5,1.41116644897
41,0.5,1.51552537028
42,0.5,1.51552537028
43,0.5,1.3453065596
44,0.5,1.3453065596
45,0.5,1.51527203453
46,0.5,1.51527203453
47,0.5,1.39237983765
48,0.5,1.39237983765
49,0.5,1.42450607946
50,0.5,1.42450607946
51,0.5,1.30089735283
52,0.5,1.30089735283
53,0.5,1.64103042297
54,0.5,1.64103042297
55,0.5,1.56635559043
56,0.5,1.56635559043
57,0.5,1.40410253158
58,0.5,1.40410253158
59,0.5,1.52952139483
60,0.5,1.52952139483
61,0.5,1.47727491232
62,0.5,1.47727491232
63,0.5,1.28639218717
64,0.5,1.28639218717
65,0.5,1.31104866088
66,0.5,1.31104866088
67,0.5,1.42872132163
68,0.5,1.42872132163
69,0.5,1.33672473971
70,0.5,1.33672473971
71,0.5,1.34981321305
72,0.5,1.34981321305
73,0.5,1.37727892869
74,0.5,1.37727892869
75,0.5,1.36047063816
76,0.5,1.36047063816
77,0.5,1.29322502694
78,0.5,1.29322502694
79,0.5,1.29498908603
80,0.5,1.29498908603
81,0.5,1.51673217062
82,0.5,1.51673217062
83,0.5,1.32246654604
84,0.5,1.32246654604
85,0.5,1.53263516141
86,0.5,1.53263516141
87,0.5,1.33953946393
88,0.5,1.33953946393
89,0.5,1.22510583734
90,0.5,1.22510583734
91,0.5,1.27672684674
92,0.5,1.27672684674
93,0.5,1.54345002621
94,0.5,1.54345002621
95,0.5,1.48939853621
96,0.5,1.48939853621
97,0.5,1.26336251964
98,0.5,1.26336251964
99,0.5,1.24745328981
100,0.5,1.24745328981
101,0.5,1.51573811311
102,0.5,1.51573811311
103,0.5,1.45955901888
104,0.5,1.45955901888
105,0.5,1.36240424605
106,0.5,1.36240424605
107,0.5,1.50587219786
108,0.5,1.50587219786
109,0.5,1.29927761523
