id,connection_strength,time_delay
1,0.5,1.28818059956
2,0.5,1.28818059956
3,0.5,1.34593998359
4,0.5,1.34593998359
5,0.5,1.32359225793
6,0.5,1.32359225793
7,0.5,1.55252583509
8,0.5,1.55252583509
9,0.5,1.35057311312
10,0.5,1.35057311312
11,0.5,2.04382509744
12,0.5,2.04382509744
13,0.5,1.47617350218
14,0.5,1.47617350218
15,0.5,1.26939720249
16,0.5,1.26939720249
17,0.5,1.3933963936
18,0.5,1.3933963936
19,0.5,1.38449026989
20,0.5,1.38449026989
21,0.5,1.37303877589
22,0.5,1.37303877589
23,0.5,1.2376400044
24,0.5,1.2376400044
25,0.5,1.22205682695
26,0.5,1.22205682695
27,0.5,1.22677985711
28,0.5,1.22677985711
29,0.5,1.53506962889
30,0.5,1.53506962889
31,0.5,1.23733221601
32,0.5,1.23733221601
33,0.5,1.38901897308
34,0.5,1.38901897308
35,0.5,1.21980062591
36,0.5,1.21980062591
37,0.5,1.26706963733
38,0.5,1.26706963733
39,0.5,1.26821785873
40,0.5,1.26821785873
41,0.5,1.25602163484
42,0.5,1.25602163484
43,0.5,1.4692465107
44,0.5,1.4692465107
45,0.5,1.55465498438
46,0.5,1.55465498438
47,0.5,1.51618317604
48,0.5,1.51618317604
49,0.5,1.27844357502
50,0.5,1.27844357502
51,0.5,1.40250258504
52,0.5,1.40250258504
53,0.5,1.35073843787
54,0.5,1.35073843787
55,0.5,1.29775532976
56,0.5,1.29775532976
57,0.5,1.27694989254
58,0.5,1.27694989254
59,0.5,1.41090603132
60,0.5,1.41090603132
61,0.5,1.5448860799
62,0.5,1.5448860799
63,0.5,1.28748062301
64,0.5,1.28748062301
65,0.5,1.30371950082
66,0.5,1.30371950082
67,0.5,1.35090295038
68,0.5,1.35090295038
69,0.5,1.41201777684
70,0.5,1.41201777684
71,0.5,1.70350754558
72,0.5,1.70350754558
73,0.5,1.22691212329
74,0.5,1.22691212329
75,0.5,1.42451046121
76,0.5,1.42451046121
77,0.5,1.37657795613
78,0.5,1.37657795613
79,0.5,1.53692235176
80,0.5,1.53692235176
81,0.5,1.38227417797
82,0.5,1.38227417797
83,0.5,1.46082728554
84,0.5,1.46082728554
85,0.5,1.30287512875
86,0.5,1.30287512875
87,0.5,1.44640610702
88,0.5,1.44640610702
89,0.5,1.4582192802
90,0.5,1.4582192802
91,0.5,1.37455731513
92,0.5,1.37455731513
93,0.5,1.55217688992
94,0.5,1.55217688992
95,0.5,1.3662371552
96,0.5,1.3662371552
97,0.5,1.32220755858
98,0.5,1.32220755858
99,0.5,1.29759130881
100,0.5,1.29759130881
101,0.5,1.50073753658
102,0.5,1.50073753658
103,0.5,1.31334362129
104,0.5,1.31334362129
105,0.5,1.27158473402
106,0.5,1.27158473402
107,0.5,1.41302551151
108,0.5,1.41302551151
109,0.5,1.26617143769
110,0.5,1.26617143769
111,0.5,1.37375021115
112,0.5,1.37375021115
113,0.5,1.36038165297
114,0.5,1.36038165297
115,0.5,1.64638332454
116,0.5,1.64638332454
117,0.5,1.45150327788
118,0.5,1.45150327788
119,0.5,1.34845825445
120,0.5,1.34845825445
121,0.5,1.35713862538
122,0.5,1.35713862538
123,0.5,1.36019545709
124,0.5,1.36019545709
125,0.5,1.26167350824
126,0.5,1.26167350824
127,0.5,1.31539893872
128,0.5,1.31539893872
129,0.5,1.25453761678
130,0.5,1.25453761678
131,0.5,1.28654600592
132,0.5,1.28654600592
133,0.5,1.44268863348
134,0.5,1.44268863348
135,0.5,1.41964046207
136,0.5,1.41964046207
137,0.5,1.22612914101
138,0.5,1.22612914101
139,0.5,1.26472421016
140,0.5,1.26472421016
141,0.5,1.22639658744
142,0.5,1.22639658744
143,0.5,1.40715445817
144,0.5,1.40715445817
145,0.5,1.58918971441
146,0.5,1.58918971441
147,0.5,1.22937837022
148,0.5,1.22937837022
149,0.5,1.27697770372
150,0.5,1.27697770372
151,0.5,1.30706233462
152,0.5,1.30706233462
153,0.5,1.40282585401
154,0.5,1.40282585401
155,0.5,1.46348947995
156,0.5,1.46348947995
157,0.5,1.28472476267
158,0.5,1.28472476267
159,0.5,1.36289975496
160,0.5,1.36289975496
161,0.5,1.25616455345
162,0.5,1.25616455345
163,0.5,1.47592471244
164,0.5,1.47592471244
165,0.5,1.43396103328
166,0.5,1.43396103328
167,0.5,1.25939490666
168,0.5,1.25939490666
169,0.5,1.35560321944
170,0.5,1.35560321944
171,0.5,1.3239130624
172,0.5,1.3239130624
173,0.5,1.43339515096
174,0.5,1.43339515096
175,0.5,1.31149450168
176,0.5,1.31149450168
177,0.5,1.40496963275
178,0.5,1.40496963275
179,0.5,1.67634755265
180,0.5,1.67634755265
181,0.5,1.51517086041
182,0.5,1.51517086041
183,0.5,1.26750739863
184,0.5,1.26750739863
185,0.5,1.33186041393
186,0.5,1.33186041393
187,0.5,1.39470008518
188,0.5,1.39470008518
189,0.5,1.79043589586
190,0.5,1.79043589586
191,0.5,1.32475249831
192,0.5,1.32475249831
193,0.5,1.37738218342
194,0.5,1.37738218342
195,0.5,1.28278502706
196,0.5,1.28278502706
197,0.5,1.46724879166
198,0.5,1.46724879166
199,0.5,1.30394668859
