1,1
2,5
3,5
4,8
5,11
6,11
7,14
8,6
9,19
10,12
11,21
12,22
13,24
14,26
15,31
16,32
17,35
18,42
19,42
20,46
21,51
22,54
23,57
24,63
25,66
26,69
27,78
28,82
29,84
30,89
31,90
32,92
33,94
34,95
35,97
36,97
37,99
38,99
39,100
40,100
41,100
42,100
43,100
44,100
45,100
46,100
47,100
48,100
49,100
50,100
51,100
52,100
53,100
54,100
55,100
56,100
57,100
58,100
59,100
60,100
61,100
62,100
63,100
64,100
65,100
66,100
67,100
68,100
69,100
70,100
71,100
72,100
73,100
74,100
75,100
76,100
77,100
78,100
79,100
80,100
81,100
82,100
83,100
84,100
85,100
86,100
87,100
88,100
89,100
90,100
91,100
92,100
93,100
94,100
95,100
96,100
97,100
98,100
99,100
100,100
1,1
2,5
3,5
4,8
5,11
6,11
7,14
8,5
9,18
10,11
11,20
12,18
13,24
14,25
15,29
16,32
17,33
18,37
19,42
20,43
21,48
22,53
23,56
24,59
25,65
26,69
27,71
28,81
29,83
30,88
31,90
32,91
33,94
34,94
35,97
36,97
37,99
38,99
39,99
40,100
41,100
42,100
43,100
44,100
45,100
46,100
47,100
48,100
49,100
50,100
51,100
52,100
1,1
2,5
3,5
4,8
5,11
6,11
7,14
8,11
9,9
10,12
11,10
12,8
13,10
14,9
15,8
16,7
17,7
18,6
19,1
20,1
21,1
22,1
23,1
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
1,1
2,5
3,5
4,8
5,11
6,11
7,14
8,16
9,19
10,22
11,22
12,27
13,30
14,30
15,33
16,39
17,41
18,43
19,49
20,52
21,53
22,57
23,63
24,65
25,69
26,73
27,79
28,83
29,87
30,89
31,91
32,93
33,94
34,96
35,97
36,97
37,99
38,99
39,100
40,100
41,100
42,100
43,100
44,100
45,100
46,100
47,100
48,100
49,100
50,100
51,100
52,100
53,100
54,100
55,100
56,100
57,100
58,100
59,100
60,100
61,96
62,96
63,96
64,96
65,96
66,96
67,96
68,96
69,96
70,90
71,88
72,88
73,88
74,82
75,80
76,70
77,64
78,64
79,64
80,64
81,64
82,60
83,60
84,60
85,60
86,60
87,55
88,52
89,52
90,48
91,44
92,36
93,36
94,35
95,32
96,32
97,32
98,32
99,25
100,24
1,1
2,5
3,5
4,8
5,11
6,11
7,14
8,16
9,19
10,22
11,22
12,27
13,30
14,30
15,33
16,39
17,41
18,43
19,49
20,52
21,53
22,57
23,63
24,65
25,69
26,73
27,79
28,83
29,87
30,89
31,91
32,93
33,94
34,96
35,97
36,97
37,99
38,99
39,100
40,100
41,100
42,100
43,100
44,100
45,100
46,100
47,100
48,100
49,100
50,100
51,100
52,100
53,100
54,100
55,100
56,100
57,100
58,100
59,100
60,100
61,96
62,96
63,96
64,96
65,96
66,96
67,96
68,96
69,96
70,90
71,88
72,88
73,88
74,82
75,80
76,70
77,64
78,64
79,64
80,64
81,64
82,60
83,60
84,60
85,60
86,60
87,55
88,52
89,52
90,48
91,44
92,36
93,36
94,35
95,32
96,32
97,32
98,32
99,25
100,24
1,1
2,5
3,5
4,8
5,11
6,11
7,14
8,16
9,19
10,22
11,22
12,27
13,30
14,30
15,33
16,39
17,41
18,43
19,49
20,52
21,53
22,57
23,63
24,65
25,69
26,73
27,79
28,83
29,87
30,89
31,91
32,93
33,94
34,96
35,97
36,97
37,99
38,99
39,100
40,100
41,100
42,100
43,100
44,100
45,100
46,100
47,100
48,100
49,100
50,100
51,100
52,100
53,100
54,100
55,100
56,100
57,100
58,100
59,100
60,100
61,96
62,96
63,96
64,96
65,96
66,96
67,96
68,96
69,96
70,90
71,88
72,88
73,88
74,82
75,80
76,70
77,64
78,64
79,64
80,64
81,64
82,60
83,60
84,60
85,60
86,60
87,55
88,52
89,52
90,48
91,44
92,36
93,36
94,35
95,32
96,32
97,32
98,32
99,25
100,24
1,1
2,5
3,5
4,8
5,11
6,11
7,14
8,11
9,9
10,12
11,10
12,8
13,10
14,9
15,8
16,7
17,7
18,6
19,1
20,1
21,1
22,1
23,1
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
1,1
2,1
3,0
4,1
5,1
6,8
7,9
8,9
9,13
10,15
11,15
12,18
13,20
14,22
15,23
16,28
17,30
18,32
19,36
20,40
21,42
22,43
23,50
24,53
25,55
26,57
27,65
28,67
29,69
30,75
31,81
32,84
33,87
34,89
35,92
36,94
37,95
38,97
39,97
40,97
41,99
42,99
43,100
44,100
45,100
46,100
47,100
48,100
49,100
50,100
51,100
52,100
53,100
54,100
55,100
56,100
57,100
58,100
59,100
60,100
61,96
62,96
63,96
64,96
65,96
66,96
67,96
68,96
69,96
70,90
71,88
72,88
73,88
74,82
75,80
76,70
77,64
78,64
79,64
80,64
81,64
82,60
83,60
84,60
85,60
86,60
87,55
88,52
89,52
90,48
91,44
92,36
93,36
94,35
95,32
96,32
97,32
98,32
99,25
100,24
1,1
2,5
3,5
4,8
5,11
6,11
7,14
8,16
9,20
10,22
11,22
12,28
13,30
14,30
15,33
16,38
17,40
18,42
19,44
20,51
21,53
22,56
23,57
24,62
25,66
26,69
27,72
28,76
29,82
30,87
31,89
32,90
33,92
34,93
35,95
36,96
37,97
38,97
39,99
40,99
41,99
42,100
43,100
44,100
45,100
46,100
47,100
48,100
49,100
50,100
51,100
52,100
53,100
54,100
55,100
56,100
57,100
58,100
59,100
60,100
61,100
62,100
63,100
64,100
65,100
66,100
67,100
68,100
69,100
70,100
71,100
72,100
73,100
74,100
75,100
76,100
77,100
78,100
79,100
80,100
81,100
82,100
83,100
84,100
85,100
86,100
87,100
88,100
89,100
90,100
91,100
92,100
93,100
94,100
95,100
96,100
97,100
98,100
99,100
100,100
