id,connection_strength,time_delay
1,0.5,1.47078766953
2,0.5,1.47078766953
3,0.5,1.3852829534
4,0.5,1.3852829534
5,0.5,1.30573557545
6,0.5,1.30573557545
7,0.5,1.64659784399
8,0.5,1.64659784399
9,0.5,1.46576217195
10,0.5,1.46576217195
11,0.5,1.41354362417
12,0.5,1.41354362417
13,0.5,1.46728782901
14,0.5,1.46728782901
15,0.5,1.23076648833
16,0.5,1.23076648833
17,0.5,1.37229064383
18,0.5,1.37229064383
19,0.5,2.15646886772
20,0.5,2.15646886772
21,0.5,1.76863701331
22,0.5,1.76863701331
23,0.5,1.32310751548
24,0.5,1.32310751548
25,0.5,1.40607414428
26,0.5,1.40607414428
27,0.5,1.24370958074
28,0.5,1.24370958074
29,0.5,1.3972072752
30,0.5,1.3972072752
31,0.5,1.56630881372
32,0.5,1.56630881372
33,0.5,1.21688167422
34,0.5,1.21688167422
35,0.5,1.27577471699
36,0.5,1.27577471699
37,0.5,1.40663888488
38,0.5,1.40663888488
39,0.5,1.2145435294
40,0.5,1.2145435294
41,0.5,1.31373283069
42,0.5,1.31373283069
43,0.5,1.58657353021
44,0.5,1.58657353021
45,0.5,1.22198499819
46,0.5,1.22198499819
47,0.5,1.21270483433
48,0.5,1.21270483433
49,0.5,1.62233927086
50,0.5,1.62233927086
51,0.5,1.5425365686
52,0.5,1.5425365686
53,0.5,1.37398569378
54,0.5,1.37398569378
55,0.5,1.21148047107
56,0.5,1.21148047107
57,0.5,1.28399571037
58,0.5,1.28399571037
59,0.5,1.28931761
60,0.5,1.28931761
61,0.5,1.53499101365
62,0.5,1.53499101365
63,0.5,1.30139070772
64,0.5,1.30139070772
65,0.5,1.40027857634
66,0.5,1.40027857634
67,0.5,1.34428285634
68,0.5,1.34428285634
69,0.5,1.2472249693
70,0.5,1.2472249693
71,0.5,1.45849093215
72,0.5,1.45849093215
73,0.5,1.26123137952
74,0.5,1.26123137952
75,0.5,1.45002539247
76,0.5,1.45002539247
77,0.5,1.46306006769
78,0.5,1.46306006769
79,0.5,1.50473044057
80,0.5,1.50473044057
81,0.5,1.60721023431
82,0.5,1.60721023431
83,0.5,1.41148851479
84,0.5,1.41148851479
85,0.5,1.40654380612
86,0.5,1.40654380612
87,0.5,1.39660556241
88,0.5,1.39660556241
89,0.5,1.50553341555
90,0.5,1.50553341555
91,0.5,1.40871266223
92,0.5,1.40871266223
93,0.5,1.4658877285
94,0.5,1.4658877285
95,0.5,1.52757172877
96,0.5,1.52757172877
97,0.5,1.30248430048
98,0.5,1.30248430048
99,0.5,1.31269135885
100,0.5,1.31269135885
101,0.5,1.41065798385
102,0.5,1.41065798385
103,0.5,1.44225536171
104,0.5,1.44225536171
105,0.5,1.3116510292
106,0.5,1.3116510292
107,0.5,1.35884804706
108,0.5,1.35884804706
109,0.5,1.27644359545
110,0.5,1.27644359545
111,0.5,1.21940496724
112,0.5,1.21940496724
113,0.5,1.36049671921
114,0.5,1.36049671921
115,0.5,1.67841554212
116,0.5,1.67841554212
117,0.5,1.44211340414
118,0.5,1.44211340414
119,0.5,1.47510379862
120,0.5,1.47510379862
121,0.5,1.29674182621
122,0.5,1.29674182621
123,0.5,1.31423881976
124,0.5,1.31423881976
125,0.5,1.4807748472
126,0.5,1.4807748472
127,0.5,1.32378516301
128,0.5,1.32378516301
129,0.5,1.78602528163
130,0.5,1.78602528163
131,0.5,1.63097978589
132,0.5,1.63097978589
133,0.5,1.2764793978
134,0.5,1.2764793978
135,0.5,1.29126844346
136,0.5,1.29126844346
137,0.5,1.29294057003
138,0.5,1.29294057003
139,0.5,1.43403744964
140,0.5,1.43403744964
141,0.5,1.34012085539
142,0.5,1.34012085539
143,0.5,1.71351608973
144,0.5,1.71351608973
145,0.5,1.39834547058
146,0.5,1.39834547058
147,0.5,1.38393336337
148,0.5,1.38393336337
149,0.5,1.30868912675
150,0.5,1.30868912675
151,0.5,1.25626179104
