1,1
2,4
3,5
4,7
5,10
6,11
7,15
8,16
9,20
10,22
11,23
12,27
13,30
14,33
15,34
16,41
17,41
18,40
19,42
20,41
21,32
22,30
23,45
24,51
25,55
26,55
27,58
28,56
29,62
30,51
31,42
32,29
33,14
34,10
35,8
36,1
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
